headphoneName,batteryLabel,batteryScore,comfortLabel,comfortScore,noisecancellationLabel,noisecancellationScore,soundqualityLabel,soundqualityScore,region,ratingScore,priceValue,priceCurrency,listPriceValue,listPriceCurrency
Bose Quietcomfort Earbuds,,0.0,,0.0,Negative,0.7363714575767517,,0.0,US,3.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.6702613234519958,Positive,0.62051922082901,Negative,0.4862671494483948,Positive,0.7332573533058167,US,3.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.7358882427215576,,0.0,Positive,0.6529716849327087,Positive,0.8389425277709961,US,3.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Negative,0.9869378805160522,,0.0,Positive,0.9823819994926452,Positive,0.9749285578727722,US,3.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Negative,0.8825379610061646,,0.0,Negative,0.6192786693572998,,0.0,US,3.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,Negative,0.5828822255134583,Negative,0.714769184589386,,0.0,US,3.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.6376796364784241,Positive,0.6461570858955383,Positive,0.6262085437774658,,0.0,US,4.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,,0.0,Positive,0.9514842629432678,,0.0,US,4.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.9673351049423218,Positive,0.9713534116744996,,0.0,,0.0,US,4.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,Negative,0.7303357124328613,Negative,0.8130883574485779,,0.0,US,4.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Negative,0.7247753739356995,,0.0,Negative,0.6704725623130798,Negative,0.6502850651741028,US,4.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,Positive,0.5324751734733582,Positive,0.5093783736228943,Positive,0.7061561346054077,US,4.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,,0.0,Positive,0.9869259595870972,Positive,0.9810039401054382,US,4.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,,0.0,Positive,0.4916675090789795,,0.0,US,4.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0,US,4.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.8304709792137146,Positive,0.8001348376274109,Positive,0.7986425757408142,Positive,0.8318429589271545,US,4.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,Positive,0.7189773917198181,Positive,0.6605145335197449,,0.0,US,1.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,Negative,0.9093127250671388,,0.0,,0.0,US,1.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Negative,0.889030396938324,Negative,0.8643075823783875,Negative,0.8863465785980225,Negative,0.8387090563774109,US,1.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Negative,0.9448188543319702,,0.0,,0.0,,0.0,US,1.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0,US,1.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,Negative,0.4930921494960785,US,1.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,,0.0,Negative,0.8252522349357605,Negative,0.8556644916534424,US,1.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,Positive,0.4451774656772613,,0.0,,0.0,US,1.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,,0.0,,0.0,,0.0,US,1.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Negative,0.938513159751892,,0.0,,0.0,,0.0,US,1.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.8600726127624512,Positive,0.7774497866630554,Positive,0.7841485738754272,,0.0,US,5.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.9098308682441713,Positive,0.9158747792243958,Positive,0.9134367108345032,,0.0,US,5.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.7877987027168274,Positive,0.8576173186302185,,0.0,,0.0,US,5.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.823900580406189,Positive,0.8670846819877625,Positive,0.8790000081062317,Positive,0.8834043145179749,US,5.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.7445668578147888,Positive,0.7976672053337097,,0.0,Positive,0.8212835192680359,US,5.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.8147336840629578,Positive,0.8401995897293091,Positive,0.8278204798698425,,0.0,US,5.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Positive,0.8222309947013855,,0.0,Positive,0.8932344913482666,Positive,0.8899503350257874,US,5.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,Positive,0.9957140684127808,Positive,0.994183361530304,Positive,0.995637834072113,US,5.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,,0.0,Negative,0.5674182176589966,Negative,0.5691983103752136,,0.0,US,5.0,229.99,USD,,USD
Bose Quietcomfort Earbuds,Negative,0.5594323873519897,Negative,0.5230860710144043,Negative,0.6181720495223999,Negative,0.5646589994430542,US,5.0,229.99,USD,,USD
Beats Fit Pro Earbuds,Positive,0.898238480091095,,0.0,Positive,0.8380324244499207,,0.0,US,4.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,Positive,0.5755261778831482,,0.0,US,4.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.7880753874778748,,0.0,Positive,0.6134428977966309,Negative,0.749583899974823,US,4.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.984693169593811,Positive,0.9860889911651612,Positive,0.9857762455940248,Positive,0.9858649969100952,US,4.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.8818861842155457,,0.0,Positive,0.8822331428527832,Positive,0.9336771368980408,US,4.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.8515366315841675,,0.0,Positive,0.7922783493995667,,0.0,US,4.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,Positive,0.724196195602417,,0.0,Positive,0.9845508933067322,US,4.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.8456763625144958,Negative,0.8657647967338562,Positive,0.5128289461135864,Negative,0.958569347858429,US,4.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,Positive,0.9600444436073304,,0.0,,0.0,US,4.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,Positive,0.4830203056335449,Negative,0.6558887362480164,Positive,0.9492285251617432,US,4.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,Negative,0.7453433275222778,US,3.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.5149115324020386,Positive,0.6580097079277039,Positive,0.4466522932052612,,0.0,US,3.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.9279966354370116,,0.0,,0.0,,0.0,US,3.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.8965333700180054,,0.0,Negative,0.9393557906150818,,0.0,US,3.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.8870848417282104,Negative,0.790973424911499,Negative,0.8265557289123535,,0.0,US,3.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.6863685846328735,Positive,0.7437041401863098,Positive,0.6803690791130066,Positive,0.6928638219833374,US,3.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0,US,3.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,Negative,0.9841735363006592,US,3.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,Negative,0.9647571444511414,Positive,0.6417537331581116,US,3.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,Positive,0.5147274732589722,Positive,0.5760570764541626,US,3.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.9626296758651732,,0.0,Negative,0.8769571185112,,0.0,US,2.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0,US,2.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0,US,2.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,Negative,0.891973078250885,,0.0,US,2.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,Negative,0.8899659514427185,,0.0,Negative,0.8926898837089539,US,2.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,Negative,0.9765331149101256,,0.0,US,2.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.8036738038063049,,0.0,Negative,0.880639374256134,,0.0,US,2.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,Negative,0.8976830840110779,Neutral,0.577817976474762,US,2.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,Negative,0.6115660071372986,Negative,0.9675506353378296,,0.0,US,2.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.9205151796340942,Negative,0.9154657125473022,Negative,0.910295307636261,Negative,0.9161032438278198,US,2.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.7733820676803589,,0.0,Negative,0.8356870412826538,,0.0,US,5.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,Negative,0.5655092597007751,Negative,0.5582419037818909,Positive,0.4954880177974701,US,5.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.9082716703414916,Positive,0.9263973832130432,Positive,0.9113317131996156,Positive,0.9221161603927612,US,5.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.912476360797882,,0.0,Positive,0.98948472738266,,0.0,US,5.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.9879348278045654,Positive,0.9886623024940492,Positive,0.9869930744171144,Positive,0.9888021945953368,US,5.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,Positive,0.9931855201721193,Positive,0.9914023280143738,Positive,0.9956279993057252,US,5.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0,US,5.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,Positive,0.5580056309700012,Positive,0.9874297976493835,Positive,0.9879387617111206,US,5.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0,US,5.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.5536358952522278,,0.0,,0.0,Positive,0.5028254985809326,US,5.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.8888030648231506,Negative,0.9013165235519408,Negative,0.9145875573158264,,0.0,US,1.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.9560423493385316,Negative,0.9658936858177184,Negative,0.9832557439804076,,0.0,US,1.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.9606769680976868,,0.0,Negative,0.9632198214530944,,0.0,US,1.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.9690918326377868,,0.0,Negative,0.9461804628372192,Negative,0.9664629101753236,US,1.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,Negative,0.9675668478012084,,0.0,US,1.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.5982714295387268,,0.0,,0.0,,0.0,US,1.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,Positive,0.537440299987793,Positive,0.5709058046340942,US,1.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Positive,0.4979534745216369,,0.0,Positive,0.6490990519523621,,0.0,US,1.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,,0.0,,0.0,,0.0,,0.0,US,1.0,79.63,USD,99.95,USD
Beats Fit Pro Earbuds,Negative,0.8693569898605347,,0.0,,0.0,,0.0,US,1.0,79.63,USD,99.95,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,1.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,Negative,0.8761038780212402,US,1.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,Negative,0.8395292162895203,Negative,0.82047039270401,US,1.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,Negative,0.8393170237541199,,0.0,,0.0,,0.0,US,1.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,1.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,1.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,Negative,0.9822705388069152,,0.0,US,1.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,1.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,1.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,Positive,0.5895169377326965,US,1.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,Positive,0.93820059299469,Positive,0.945306658744812,Positive,0.9436811208724976,,0.0,US,5.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,Positive,0.9848538637161256,Positive,0.9847891330718994,,0.0,US,5.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,Positive,0.9866140484809875,Positive,0.98702871799469,Positive,0.9883050918579102,Positive,0.9904493689537048,US,5.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,Positive,0.9801888465881348,Positive,0.9736419320106506,Positive,0.9874529242515564,US,5.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,Positive,0.9717565774917604,,0.0,,0.0,,0.0,US,5.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,Positive,0.6980798840522766,,0.0,Positive,0.7275201082229614,Positive,0.7659794092178345,US,5.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,Positive,0.9589410424232484,Positive,0.9529765844345092,US,5.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,Positive,0.966509222984314,Positive,0.9841013550758362,,0.0,US,5.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,Positive,0.9204754829406738,,0.0,,0.0,US,5.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,Positive,0.9918335676193236,,0.0,US,5.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,Negative,0.5038661956787109,Positive,0.6600605845451355,US,2.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,2.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,Negative,0.9661346673965454,US,2.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,Negative,0.9126393795013428,,0.0,US,2.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,Negative,0.979558527469635,,0.0,US,2.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,2.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,2.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,2.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,2.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,Negative,0.986405909061432,,0.0,,0.0,,0.0,US,2.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,Negative,0.5090834498405457,,0.0,US,4.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,Negative,0.6306062936782837,,0.0,,0.0,US,4.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,Positive,0.9899728298187256,,0.0,Positive,0.980434238910675,Positive,0.9883846044540404,US,4.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,4.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,Positive,0.8295482993125916,,0.0,Positive,0.7108504772186279,,0.0,US,4.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,Positive,0.6931734681129456,Positive,0.9054235816001892,Positive,0.9832083582878112,US,4.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,Positive,0.8609664440155029,Positive,0.880422830581665,,0.0,US,4.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,Positive,0.904424011707306,,0.0,,0.0,,0.0,US,4.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,4.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,Positive,0.9843138456344604,Positive,0.9911577105522156,,0.0,US,4.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,Positive,0.7016148567199707,US,3.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,Negative,0.8592802286148071,,0.0,Negative,0.6672677993774414,Negative,0.5344906449317932,US,3.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,Positive,0.5870415568351746,,0.0,US,3.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,Positive,0.8124966025352478,,0.0,,0.0,US,3.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,Positive,0.7594019174575806,US,3.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,Positive,0.8211207985877991,Positive,0.9368243217468262,Negative,0.470319539308548,US,3.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,Negative,0.9844450354576112,Negative,0.938875138759613,US,3.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,Negative,0.9631083011627196,,0.0,,0.0,,0.0,US,3.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,3.0,173.88,USD,189.0,USD
AirPods Pro 2 Earbuds,,0.0,,0.0,,0.0,,0.0,US,3.0,173.88,USD,189.0,USD
Sony Linkbuds S,Positive,0.760103166103363,Positive,0.7455247044563293,Positive,0.7236371636390686,Positive,0.7762978672981262,US,5.0,87.36,USD,198.0,USD
Sony Linkbuds S,Positive,0.8957827687263489,,0.0,,0.0,,0.0,US,5.0,87.36,USD,198.0,USD
Sony Linkbuds S,Positive,0.5571162700653076,Positive,0.9694576859474182,Positive,0.9318986535072328,,0.0,US,5.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,Positive,0.982593595981598,,0.0,US,5.0,87.36,USD,198.0,USD
Sony Linkbuds S,Positive,0.9350265860557556,,0.0,,0.0,Positive,0.9924357533454896,US,5.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,Positive,0.9959820508956908,US,5.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,Positive,0.991953194141388,,0.0,US,5.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,,0.0,US,5.0,87.36,USD,198.0,USD
Sony Linkbuds S,Positive,0.9931455850601196,Positive,0.9938659071922302,,0.0,,0.0,US,5.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,,0.0,US,5.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,Negative,0.9563639760017396,Negative,0.9607784748077391,Negative,0.9593260884284972,US,2.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,Negative,0.9443082809448242,Negative,0.9406656622886658,US,2.0,87.36,USD,198.0,USD
Sony Linkbuds S,Positive,0.6845723986625671,,0.0,,0.0,,0.0,US,2.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,Negative,0.6782149076461792,US,2.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,Negative,0.6960356831550598,,0.0,,0.0,US,2.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,Positive,0.8172172904014587,US,2.0,87.36,USD,198.0,USD
Sony Linkbuds S,Negative,0.880828857421875,,0.0,,0.0,Negative,0.707714855670929,US,2.0,87.36,USD,198.0,USD
Sony Linkbuds S,Negative,0.9333317279815674,,0.0,Positive,0.9324679970741272,,0.0,US,2.0,87.36,USD,198.0,USD
Sony Linkbuds S,Positive,0.738013744354248,,0.0,Negative,0.5439148545265198,,0.0,US,2.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,,0.0,US,2.0,87.36,USD,198.0,USD
Sony Linkbuds S,Positive,0.6233144998550415,Positive,0.6180893778800964,Positive,0.4616274535655975,Negative,0.5435638427734375,US,3.0,87.36,USD,198.0,USD
Sony Linkbuds S,Negative,0.7936378717422485,Negative,0.749154806137085,Negative,0.777294397354126,,0.0,US,3.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,,0.0,US,3.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,Negative,0.7032994031906128,Negative,0.6354310512542725,US,3.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,,0.0,US,3.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,,0.0,US,3.0,87.36,USD,198.0,USD
Sony Linkbuds S,Negative,0.5979359745979309,,0.0,Negative,0.8102802634239197,,0.0,US,3.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,Negative,0.6114660501480103,US,3.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,Positive,0.9650160074234008,US,3.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,Positive,0.8657717704772949,,0.0,US,3.0,87.36,USD,198.0,USD
Sony Linkbuds S,Positive,0.7828057408332825,Positive,0.7810634970664978,Positive,0.7773697376251221,Positive,0.7788739800453186,US,4.0,87.36,USD,198.0,USD
Sony Linkbuds S,Positive,0.8365629315376282,Positive,0.8689448237419128,Positive,0.9188228249549866,Positive,0.901175856590271,US,4.0,87.36,USD,198.0,USD
Sony Linkbuds S,Negative,0.8390264511108398,,0.0,,0.0,,0.0,US,4.0,87.36,USD,198.0,USD
Sony Linkbuds S,Positive,0.5192849040031433,Negative,0.4706028997898102,Negative,0.6624496579170227,,0.0,US,4.0,87.36,USD,198.0,USD
Sony Linkbuds S,Positive,0.7951149344444275,Positive,0.8061137199401855,Positive,0.8028827905654907,,0.0,US,4.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,Negative,0.9052098989486694,,0.0,Positive,0.7323811054229736,US,4.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,,0.0,US,4.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,Positive,0.9690649509429932,,0.0,Positive,0.9527363181114196,US,4.0,87.36,USD,198.0,USD
Sony Linkbuds S,Negative,0.8637797832489014,,0.0,,0.0,,0.0,US,4.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,Positive,0.6445602178573608,,0.0,US,4.0,87.36,USD,198.0,USD
Sony Linkbuds S,Negative,0.7587266564369202,,0.0,,0.0,Negative,0.7383606433868408,US,1.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,Negative,0.9551361203193665,,0.0,US,1.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,,0.0,US,1.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,Positive,0.5925178527832031,US,1.0,87.36,USD,198.0,USD
Sony Linkbuds S,Negative,0.8896045684814453,,0.0,,0.0,,0.0,US,1.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,Negative,0.7032238841056824,,0.0,Negative,0.6768918633460999,US,1.0,87.36,USD,198.0,USD
Sony Linkbuds S,Negative,0.9438538551330566,,0.0,,0.0,,0.0,US,1.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,Negative,0.6474332213401794,,0.0,Positive,0.5351668000221252,US,1.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,Negative,0.7850865125656128,Negative,0.6432541608810425,Negative,0.620250940322876,US,1.0,87.36,USD,198.0,USD
Sony Linkbuds S,,0.0,,0.0,,0.0,,0.0,US,1.0,87.36,USD,198.0,USD
Sony Linkbuds original,Negative,0.8707724213600159,Negative,0.8597181439399719,,0.0,Negative,0.8677986860275269,US,4.0,89.0,USD,178.0,USD
Sony Linkbuds original,Positive,0.6961556673049927,Positive,0.7340198755264282,Positive,0.6799349188804626,,0.0,US,4.0,89.0,USD,178.0,USD
Sony Linkbuds original,,0.0,,0.0,,0.0,Positive,0.7297771573066711,US,4.0,89.0,USD,178.0,USD
Sony Linkbuds original,Positive,0.9424832463264464,Positive,0.9472821950912476,,0.0,Positive,0.9438921213150024,US,4.0,89.0,USD,178.0,USD
Sony Linkbuds original,Negative,0.4582138061523437,Positive,0.4510020911693573,Negative,0.4884970486164093,Negative,0.4745113849639892,US,4.0,89.0,USD,178.0,USD
Sony Linkbuds original,,0.0,,0.0,,0.0,,0.0,US,4.0,89.0,USD,178.0,USD
Sony Linkbuds original,,0.0,,0.0,,0.0,Positive,0.9853713512420654,US,4.0,89.0,USD,178.0,USD
Sony Linkbuds original,Positive,0.5024823546409607,Positive,0.6520947217941284,,0.0,,0.0,US,4.0,89.0,USD,178.0,USD
Sony Linkbuds original,Positive,0.944624364376068,Positive,0.9415765404701232,,0.0,,0.0,US,4.0,89.0,USD,178.0,USD
Sony Linkbuds original,Positive,0.5568448901176453,Positive,0.7519255876541138,,0.0,,0.0,US,4.0,89.0,USD,178.0,USD
Sony Linkbuds original,,0.0,Negative,0.8922913670539856,Negative,0.8930749297142029,Negative,0.8604437112808228,US,2.0,89.0,USD,178.0,USD
Sony Linkbuds original,Negative,0.8631067872047424,Negative,0.8092772364616394,,0.0,,0.0,US,2.0,89.0,USD,178.0,USD
Sony Linkbuds original,,0.0,Negative,0.6607233881950378,,0.0,Negative,0.6379952430725098,US,2.0,89.0,USD,178.0,USD
Sony Linkbuds original,Negative,0.967325747013092,,0.0,,0.0,,0.0,US,2.0,89.0,USD,178.0,USD
Sony Linkbuds original,Negative,0.737373948097229,,0.0,,0.0,,0.0,US,2.0,89.0,USD,178.0,USD
Sony Linkbuds original,,0.0,Negative,0.5738882422447205,Negative,0.7984741926193237,,0.0,US,2.0,89.0,USD,178.0,USD
Sony Linkbuds original,Negative,0.9558132290840148,,0.0,,0.0,,0.0,US,2.0,89.0,USD,178.0,USD
Sony Linkbuds original,Negative,0.9144390821456908,,0.0,,0.0,,0.0,US,2.0,89.0,USD,178.0,USD
Sony Linkbuds original,Negative,0.7787543535232544,Negative,0.8489966988563538,,0.0,,0.0,US,2.0,89.0,USD,178.0,USD
Sony Linkbuds original,Negative,0.9327630996704102,Negative,0.9032444357872008,,0.0,,0.0,US,2.0,89.0,USD,178.0,USD
